Dif	Group
5093716	sim
2561575	sim
1713458	sim
5129107	sim
7674149	sim
3984103	sim
3229665	sim
908993	sim
2810503	sim
3851527	sim
2413558	sim
4436416	sim
5676811	sim
11564805	sim
20653303	sim
1355898	sim
8205885	sim
473901	sim
1242802	sim
6977668	sim
16366944	sim
7978008	sim
10693954	sim
6778314	sim
1738313	sim
3064337	sim
975323	sim
1662586	sim
3344058	sim
3265466	sim
8473961	sim
7132561	sim
5115055	sim
899643	sim
5010021	sim
5655849	sim
4828677	sim
3862547	sim
2519280	sim
7176613	sim
8704857	sim
6353851	sim
5247818	sim
4855702	sim
6826352	sim
1306260	sim
5198283	sim
12356794	sim
4286631	sim
2569479	sim
5970130	sim
123577	sim
2830243	sim
3251943	sim
5168936	sim
814292	sim
1824346	sim
24531620	sim
5699796	sim
14070238	sim
15132403	sim
1392180	sim
2031486	sim
2728406	sim
18081516	sim
3961289	sim
1735126	sim
4911906	sim
2181192	sim
17750785	sim
7012576	sim
2755697	sim
3965340	sim
10849495	sim
5838596	sim
6253436	sim
4200603	sim
4608735	sim
1674310	sim
2606436	sim
3461944	sim
8153278	sim
2021073	sim
2643571	sim
8321347	sim
8549852	sim
2904187	sim
10195478	sim
4565547	sim
2269875	sim
10767281	sim
53417	sim
5747180	sim
1848663	sim
9944344	sim
2023036	sim
1690437	sim
1053534	sim
3512048	sim
509473	sim
4257373	sim
5626842	sim
1216020	sim
3688093	sim
7463966	sim
1012826	sim
15014441	sim
8592958	sim
2032406	sim
3743001	sim
6156052	sim
5102329	sim
3472749	sim
36542360	sim
3159882	sim
3044647	sim
15694220	sim
1972821	sim
2814443	sim
8861778	sim
246518	sim
2957375	sim
3996315	sim
71815	sim
6058633	sim
8509521	sim
7275073	sim
2016832	sim
4317402	sim
7953135	sim
4076748	sim
12919459	sim
3422222	sim
12132844	sim
9085773	sim
5949641	sim
996810	sim
636714	sim
12245688	sim
5781850	sim
1136865	sim
17509057	sim
1420226	sim
2215679	sim
10929161	sim
3156111	sim
5306533	sim
482790	sim
663867	sim
27295282	sim
7300350	sim
11340317	sim
3507364	sim
5161191	sim
1110280	sim
1186845	sim
562162	sim
539718	sim
1621428	sim
15317972	sim
1297209	sim
14732319	sim
2235225	sim
467738	sim
12887759	sim
2280260	sim
10790916	sim
6195869	sim
902185	sim
4740973	sim
4672598	sim
24203331	sim
1048053	sim
7664935	sim
10937846	sim
782526	sim
11401304	sim
967966	sim
892586	sim
5363342	sim
1284939	sim
964598	sim
627188	sim
514563	sim
4770261	sim
9680065	sim
873733	sim
11408992	sim
1432958	sim
12316021	sim
8918027	sim
5558140	sim
5540163	sim
6154084	sim
9576559	sim
7686604	sim
556105	sim
10162034	sim
12582561	sim
4277769	sim
1305019	sim
4982384	sim
6744784	sim
9735929	sim
2262964	sim
5950954	sim
444649	sim
660083	sim
14148096	sim
905478	sim
1713456	sim
6959470	sim
1341128	sim
1166432	sim
19990151	sim
3210003	sim
7319475	sim
4259887	sim
1453719	sim
26227305	sim
5007307	sim
852885	sim
3041448	sim
858054	sim
3075752	sim
9510053	sim
2165600	sim
3986514	sim
19183921	sim
4057340	sim
4724718	sim
1756463	sim
11254444	sim
927146	sim
6482085	sim
1983939	sim
4125286	sim
4769561	sim
73327	sim
17829385	sim
8806656	sim
9403743	sim
1830850	sim
192779	sim
2070156	sim
2377111	sim
8067056	sim
6601841	sim
3588009	sim
3807811	sim
7573909	sim
5507090	sim
3984295	sim
4000703	sim
1610563	sim
9684186	sim
1130455	sim
1121405	sim
13424372	sim
7724193	sim
6850472	sim
6067532	sim
8154609	sim
1553594	sim
1385436	sim
2553663	sim
5014154	sim
12395443	sim
3241352	sim
6920679	sim
4107542	sim
11009470	sim
16357065	sim
15532717	sim
5806564	sim
2736347	sim
485057	sim
4774994	sim
14234084	sim
5297189	sim
13050874	sim
2317143	sim
173596	sim
8087807	sim
6190454	sim
1637268	sim
6276565	sim
2030943	sim
4649041	sim
3634738	sim
14652050	sim
1151634	sim
1060262	sim
6805966	sim
3043596	sim
429518	sim
161187	sim
15634167	sim
5816455	sim
3872069	sim
6738419	sim
10756528	sim
7911679	sim
3288834	sim
5996276	sim
4406166	sim
1184651	sim
3275203	sim
2837404	sim
2461585	sim
1521642	sim
241311	sim
3466168	sim
6853294	sim
2357889	sim
1395608	sim
22954689	sim
12155210	sim
2369929	sim
2925090	sim
3298136	sim
6657728	sim
1727053	sim
616367	sim
4036291	sim
5654583	sim
1874120	sim
9280603	sim
10105416	sim
3721369	sim
4286487	sim
29715322	sim
12180464	sim
1862252	sim
2703718	sim
4655231	sim
810722	sim
6502556	sim
3809066	sim
4832187	sim
6775743	sim
4899821	sim
761855	sim
20033	sim
3005635	sim
754345	sim
2465475	sim
16472631	sim
2828740	sim
2749483	sim
30985316	sim
9296298	sim
1388348	sim
2997223	sim
6840710	sim
9212766	sim
1281257	sim
9002494	sim
6917666	sim
367776	sim
5206715	sim
9547363	sim
8213459	sim
2441977	sim
2782576	sim
4143442	sim
2150302	sim
4300721	sim
1165309	sim
705289	sim
8275396	sim
1588555	sim
2126227	sim
6078150	sim
9683535	sim
435880	sim
3075040	sim
1486713	sim
471275	sim
3327409	sim
14899117	sim
13184026	sim
761734	sim
5092661	sim
8858010	sim
4172496	sim
10508723	sim
5463314	sim
15841310	sim
4359350	sim
1081100	sim
4967069	sim
12960229	sim
5056902	sim
6472755	sim
10075961	sim
5685141	sim
497050	sim
2622709	sim
1897724	sim
10370785	sim
444583	sim
25693212	sim
2766664	sim
879018	sim
8768392	sim
3389810	sim
828818	sim
3269263	sim
1517992	sim
4052544	sim
13011793	sim
10376350	sim
3725891	sim
2092721	sim
2913811	sim
2674702	sim
3235877	sim
7583649	sim
2583308	sim
5867941	sim
1060890	sim
9436994	sim
7850687	sim
693870	sim
4851200	sim
2694172	sim
3111950	sim
1224991	sim
1926460	sim
887392	sim
3855183	sim
3098582	sim
7656186	sim
11392717	sim
6375673	sim
1408869	sim
2194712	sim
6107628	sim
2678321	sim
4119960	sim
10186564	sim
664579	sim
23667402	sim
4297608	sim
9894025	sim
2818651	sim
13341260	sim
6613355	sim
1790946	sim
6534616	sim
5647260	sim
8688249	sim
7987850	sim
2510678	sim
5382812	sim
10197460	sim
590666	sim
8029772	sim
2424022	sim
10379934	sim
3241649	sim
6932544	sim
1900110	sim
19320726	sim
3093366	sim
2090607	sim
8122307	sim
4229144	sim
6187490	sim
7389519	sim
1865666	sim
506962	sim
85869	sim
701087	sim
15026985	sim
3747463	sim
4372465	sim
196048	sim
748443	sim
8962678	sim
7281905	sim
12816987	sim
452119	sim
3317667	sim
3913718	sim
6879097	sim
267559	sim
6311135	sim
4124221	sim
1919375	sim
15320507	sim
817268	sim
25073658	sim
1088470	sim
2350635	sim
11198505	sim
5037487	sim
2168582	sim
8473077	sim
6537933	sim
4303605	sim
6838435	sim
4592610	sim
1571848	sim
1626679	sim
4485261	sim
7184598	sim
7970741	sim
1404569	sim
4257751	sim
10321667	sim
14285319	sim
11524995	sim
1116681	sim
7486431	sim
17787391	sim
12567276	sim
294655	sim
5118947	sim
1310379	sim
5897835	sim
1038801	sim
3881918	sim
2590706	sim
18322363	sim
2894305	sim
2205789	sim
388544	sim
3328420	sim
142036	sim
10668978	sim
2198306	sim
1185828	sim
116546	sim
5413217	sim
194658	sim
13736098	sim
5275506	sim
941974	sim
15127206	sim
1746362	sim
4589085	sim
1437692	sim
1313709	sim
6501946	sim
4708623	sim
1964166	sim
6013243	sim
1962912	sim
1701741	sim
12380988	sim
599423	sim
4309657	sim
363029	sim
1459894	sim
1936786	sim
5853537	sim
3442755	sim
6989835	sim
9681882	sim
1199218	sim
2342267	sim
18778726	sim
3439988	sim
6616441	sim
5365114	sim
1601244	sim
3946261	sim
1783402	sim
11073951	sim
5672204	sim
218924	sim
17903201	sim
3178462	sim
1991232	sim
5146720	sim
442752	sim
6803483	sim
1057534	sim
4442110	sim
10895086	sim
2584385	sim
1751240	sim
22376	sim
3399115	sim
18243824	sim
2725288	sim
6878888	sim
6504163	sim
10672354	sim
25611023	sim
3847097	sim
10160590	sim
1145229	sim
5793424	sim
2322229	sim
10944210	sim
4761194	sim
2924550	sim
3875258	sim
13043835	sim
3565187	sim
844049	sim
430675	sim
372910	sim
1862718	sim
3003397	sim
632059	sim
12233899	sim
282805	sim
2592588	sim
933729	sim
4011426	sim
4316579	sim
12178275	sim
15819876	sim
20109674	sim
7927723	sim
51667	sim
5025049	sim
8288750	sim
4992048	sim
211674	sim
2794031	sim
807965	sim
2527353	sim
3525101	sim
5484321	sim
12703758	sim
4946255	sim
748426	sim
3165604	sim
2125624	sim
4936218	sim
3283975	sim
2690328	sim
2633831	sim
690485	sim
5296894	sim
4391028	sim
3194370	sim
158848	sim
2061767	sim
5304121	sim
3305198	sim
19737668	sim
2374426	sim
2641281	sim
5828803	sim
1831041	sim
138336	sim
854966	sim
10247388	sim
300233	sim
3488541	sim
15284875	sim
6617876	sim
30271670	sim
214206	sim
11372492	sim
1110135	sim
66550	sim
8680964	sim
13193441	sim
16142	sim
919990	sim
3666398	sim
3069419	sim
3964440	sim
17918367	sim
1256856	sim
619627	sim
2226557	sim
1668015	sim
18304211	sim
50499	sim
2669608	sim
1019587	sim
836967	sim
11852451	sim
528608	sim
7554964	sim
9583513	sim
6469048	sim
14573045	sim
11248171	sim
713201	sim
2035244	sim
1792736	sim
1127540	sim
11121136	sim
2697533	sim
15358928	sim
141269	sim
8120432	sim
6863822	sim
2953167	sim
2864766	sim
1275922	sim
3860383	sim
2450401	sim
5991693	sim
1463001	sim
3986166	sim
11270666	sim
2600252	sim
6990344	sim
27197109	sim
4176374	sim
5840037	sim
436809	sim
4058799	sim
8798760	sim
526820	sim
3606348	sim
20016721	sim
10698680	sim
1043389	sim
1475426	sim
4148292	sim
11006959	sim
2377920	sim
1716179	sim
7575470	sim
9206811	sim
1054622	sim
1102233	sim
9804981	sim
9626814	sim
9886418	sim
2699040	sim
2019691	sim
4851151	sim
4601872	sim
3408203	sim
2959366	sim
10157872	sim
3298173	sim
1592673	sim
37958671	sim
7398631	sim
2366064	sim
5714029	sim
2006721	sim
11702923	sim
6290328	sim
1941520	sim
9829984	sim
81413	sim
3775104	sim
87976	sim
9682900	sim
1500516	sim
8598313	sim
707200	sim
16751226	sim
2667165	sim
2539051	sim
2786339	sim
4885911	sim
849932	sim
3643243	sim
7054447	sim
271730	sim
306495	sim
2002100	sim
2695234	sim
4309083	sim
11418098	sim
2119711	sim
1114186	sim
2923304	sim
896490	sim
2108702	sim
3298738	sim
9964334	sim
47943	sim
17469902	sim
11146748	sim
19073204	sim
7462977	sim
4244613	sim
15084091	sim
4328309	sim
1799643	sim
2024451	sim
1534515	sim
18282392	sim
4322595	sim
470345	sim
1330819	sim
1951613	sim
2738238	sim
11309664	sim
3722985	sim
11067724	sim
8384350	sim
1414301	sim
596211	sim
18412976	sim
4237020	sim
1678269	sim
1360668	sim
14446030	sim
6870477	sim
584148	sim
5487670	sim
1052847	sim
6767513	sim
3452607	sim
3433726	sim
44475	sim
10007353	sim
30156695	sim
2056233	sim
1592574	sim
238867	sim
7092153	sim
5487886	sim
6129631	sim
402948	sim
823866	sim
9395329	sim
8300789	sim
5983128	sim
5209757	sim
1879217	sim
9675509	sim
10188434	sim
5663188	sim
4643916	sim
7005946	sim
7688006	sim
12690742	sim
8347359	sim
1372120	sim
5516442	sim
1725284	sim
20003680	sim
1831105	sim
3489338	sim
4104822	sim
16254660	sim
2556960	sim
7272372	sim
1744549	sim
2204911	sim
1599064	sim
6210378	sim
19225014	sim
12973790	sim
4340708	sim
731756	sim
1196197	sim
211672	sim
1388277	sim
17955885	sim
5512032	sim
7902830	sim
8178783	sim
1752256	sim
6115945	sim
19029481	sim
1370908	sim
1168287	sim
908196	sim
1891904	sim
6819042	sim
595628	sim
2825393	sim
5162861	sim
5400100	sim
17549595	sim
15781235	sim
62810	sim
2448894	sim
3208701	sim
13590439	sim
4292719	sim
3007362	sim
6997036	sim
5942871	sim
1645903	sim
8045312	sim
4056463	sim
3399161	sim
1595691	sim
2108260	sim
1326076	sim
14652528	sim
10146689	sim
3170458	sim
5350471	sim
753161	sim
1733563	sim
1043569	sim
13455280	sim
10142459	sim
5956586	sim
20905659	sim
382602	sim
7887084	sim
7276282	sim
4061458	sim
244967	sim
6186966	sim
6918606	sim
306036	sim
2580123	sim
936014	sim
3958855	sim
545175	sim
908039	sim
5714341	sim
867834	sim
17710493	sim
79842	sim
2255743	sim
3128904	sim
5225093	sim
4495886	sim
421879	sim
641940	sim
4827510	sim
6338266	sim
4696473	sim
3827502	sim
1996927	sim
3239304	sim
7821599	sim
7781700	sim
13241821	sim
823984	sim
4053511	sim
13896076	sim
7706881	sim
5010947	sim
139785	sim
1779639	sim
3240834	sim
6254985	sim
23402778	sim
4397893	sim
13220292	sim
6621632	sim
6845114	sim
4524392	sim
9673241	sim
3164249	sim
14773172	sim
1168839	sim
6427722	sim
1227352	sim
2536316	sim
12528483	sim
1464516	sim
442049	sim
780445	sim
16541329	sim
3481837	sim
7570126	sim
6750391	sim
4980123	sim
196883	sim
3940570	sim
5882605	sim
18012251	sim
4458103	sim
3762918	sim
602839	sim
5013600	sim
1443827	sim
11442687	sim
7999430	sim
679648	sim
1071868	sim
192918	sim
1593378	sim
2150150	sim
5907157	sim
165679	sim
6674272	sim
2019186	sim
7576643	sim
3079266	sim
6473355	sim
5330472	sim
1920002	sim
14177394	sim
32300109	sim
1811824	sim
850737	sim
8924952	sim
11001846	sim
2688384	sim
11447093	sim
4648522	sim
1338561	sim
994441	sim
5903636	sim
12304359	sim
1716750	sim
2112186	sim
23789915	sim
477907	sim
22895665	sim
2578859	sim
7392695	sim
4414136	sim
6956885	sim
739729	sim
1523299	sim
7442690	sim
1267827	sim
3873599	sim
1920335	sim
11767406	sim
18353726	sim
7003558	sim
5253167	sim
522917	sim
880196	sim
898837	sim
5234828	sim
527	sim
11364379	sim
6540818	sim
9143026	sim
3625230	sim
10676	sim
12847478	sim
2771995	sim
8834293	sim
1544779	sim
2746728	sim
7589646	sim
8872466	sim
11897378	sim
7230343	sim
4841486	sim
877010	sim
213279	sim
12996997	sim
4885279	sim
60110	sim
450431	sim
19296098	sim
4286503	sim
6473688	sim
3377338	sim
2539829	sim
833150	sim
562806	sim
4231506	sim
1805639	sim
6454836	sim
1187656	sim
13488182	sim
708933	sim
5761614	sim
13664892	sim
8219908	sim
10540873	sim
6044610	sim
5607187	sim
448552	sim
1114309	sim
629538	sim
6446292	sim
17835904	sim
7329909	sim
8886201	sim
1976807	sim
975104	sim
3137239	sim
6416692	sim
3477865	sim
6568813	sim
8191356	sim
3850401	sim
1332407	sim
7635478	sim
596552	sim
4035125	sim
7495726	sim
11599580	sim
4952366	sim
2090205	sim
4024747	sim
13625973	sim
7511193	sim
911760	sim
3936335	sim
7106181	sim
5601580	sim
4389666	sim
882129	sim
3394295	sim
11015277	sim
2972269	sim
3439296	sim
2171375	sim
173568	sim
3285055	sim
4000056	sim
1314030	sim
2429423	sim
15525839	sim
5614617	sim
9925006	sim
22986664	sim
5502463	sim
12448853	sim
4242073	sim
832421	sim
2261187	sim
4203398	sim
1289634	sim
2541861	sim
861128	sim
3327999	sim
1603258	sim
12130264	sim
13947	sim
11177990	sim
10925518	sim
135262	sim
13965013	sim
7115258	sim
9455213	sim
5450907	sim
4710246	sim
434068	sim
8593975	sim
627433	sim
21721354	sim
3823169	sim
6726238	sim
778734	sim
468296	sim
10732087	sim
5686171	sim
7498748	sim
8152529	sim
6722619	sim
1080075	sim
4754432	sim
5751177	sim
3977915	sim
7360643	sim
504067	sim
273887	sim
3815791	sim
2860408	sim
11148607	sim
1919953	sim
5738261	sim
7985236	sim
6366854	sim
3697758	sim
1373502	sim
5251170	sim
2253914	sim
15194266	sim
20863364	sim
5154847	sim
3588253	sim
8783416	sim
4580670	sim
1414899	sim
1435469	sim
2130686	sim
7948471	sim
6820517	sim
1180199	sim
1921592	sim
1177710	sim
7641722	sim
3929634	sim
12702984	sim
8104530	sim
2467774	sim
8490116	sim
2344923	sim
4883473	sim
2257595	sim
3243633	sim
4380129	sim
8504971	sim
1171500	sim
4371375	sim
13864576	sim
3205034	sim
4171848	sim
4215175	sim
8327989	sim
5411594	sim
11288914	sim
117705	sim
3839093	sim
292401	sim
8810494	sim
4089427	sim
12601030	sim
2396990	sim
1608506	sim
1306763	sim
14243467	sim
5888093	sim
1558509	sim
1876176	sim
1496060	sim
4335501	sim
1953897	sim
18449959	sim
3818320	sim
18882338	sim
5957545	sim
772268	sim
5352986	sim
7882250	sim
6420750	sim
2391233	sim
7419492	sim
127805	sim
2225915	sim
480548	sim
8977152	sim
5408321	sim
2849435	sim
3878134	sim
24244	sim
22805029	sim
977120	sim
15960168	sim
2234623	sim
12797863	sim
10809699	sim
4401890	sim
2796933	sim
1785107	sim
835296	sim
133238	sim
1297196	sim
1938468	sim
15384975	sim
2987360	sim
1048426	sim
2714857	sim
1529041	sim
3151160	sim
6255841	sim
12719879	sim
1212608	sim
3631918	sim
5377742	sim
4062610	sim
14736324	sim
3311369	sim
1652616	sim
1425477	sim
560861	sim
865168	sim
1695083	sim
4080746	sim
1274620	sim
166699	sim
1157911	sim
4202744	sim
1960668	sim
8242220	sim
15999231	sim
6844160	sim
8019796	sim
16485662	sim
12550286	sim
732724	sim
22773793	sim
5707329	sim
1555290	sim
9417044	sim
103365	sim
4742907	sim
9669852	sim
4071783	sim
5824575	sim
14775529	sim
6391765	sim
5858157	sim
4162217	sim
9346138	sim
1403064	sim
1622609	sim
1291946	sim
6422101	sim
5724192	sim
3412115	sim
3462308	sim
5514458	sim
5721117	sim
1425315	sim
1336109	sim
211039	sim
3409481	sim
11168662	sim
4199061	sim
4289253	sim
5842624	sim
4836955	sim
1636860	sim
5890055	sim
4250053	sim
3562236	sim
6644232	sim
3170974	sim
5995930	sim
6301291	sim
20137985	sim
4568903	sim
5832611	sim
724072	sim
3973224	sim
10374624	sim
708361	sim
5330898	sim
7490637	sim
3421386	sim
5179368	sim
21621295	sim
9581949	sim
7158544	sim
713030	sim
3087830	sim
2632493	sim
4359002	sim
1814092	sim
2132342	sim
2669322	sim
1453910	sim
3714196	sim
10672153	sim
383629	sim
2205704	sim
3662882	sim
22220096	sim
26269945	sim
6469848	sim
502019	sim
671914	sim
41306	sim
1927524	sim
9884699	sim
10616467	sim
2539826	sim
2429581	sim
3624191	sim
10006622	sim
552313	sim
1191198	sim
745334	sim
8919531	sim
3001256	sim
4868205	sim
4438041	sim
11676076	sim
6121251	sim
11423248	sim
1251641	sim
3817393	sim
357093	sim
12801988	sim
10055683	sim
6820077	sim
9244375	sim
2611601	sim
6876068	sim
13609585	sim
2487617	sim
9162921	sim
998865	sim
10604961	sim
5938441	sim
3331658	sim
1907038	sim
1762526	sim
344596	sim
553002	sim
3643849	sim
583828	sim
6410191	sim
23329615	sim
1397704	sim
1060249	sim
3454702	sim
2510562	sim
2197575	sim
1948498	sim
4728934	sim
3085107	sim
5084138	sim
5200016	sim
3377765	sim
5462697	sim
12956878	sim
2690177	sim
23903132	sim
6020535	sim
1529618	sim
11749839	sim
577435	sim
964786	sim
17742065	sim
3147614	sim
3085007	sim
16675120	sim
8699371	sim
706926	sim
1749683	sim
18470717	sim
7675980	sim
5182200	sim
5642250	sim
8114145	sim
1975847	sim
4406344	sim
4529235	sim
2663669	sim
4205665	sim
2322370	sim
2455512	sim
3154260	sim
8751058	sim
4440648	sim
8412153	sim
893098	sim
963584	sim
3753596	sim
19949519	sim
7313691	sim
8192277	sim
3217131	sim
2615594	sim
2332285	sim
7275627	sim
3431599	sim
1632163	sim
19226655	sim
528921	sim
6656657	sim
345588	sim
7490904	sim
741967	sim
576806	sim
4465046	sim
7233638	sim
6820164	sim
148396	sim
9006268	sim
1578552	sim
12305508	sim
412760	sim
22205511	sim
10977705	sim
2047676	sim
10204789	sim
3435704	sim
281564	sim
16024885	sim
1535364	sim
410579	sim
7101143	sim
6328222	sim
6918818	sim
32588	sim
10644535	sim
123546	sim
5656881	sim
4267167	sim
7212272	sim
5103805	sim
2580229	sim
3433599	sim
5597252	sim
3185904	sim
6577540	sim
141051	sim
1384480	sim
13033952	sim
6155455	sim
25820443	sim
8055796	sim
1557689	sim
6953881	sim
920162	sim
5012907	sim
111236	sim
4700039	sim
3962753	sim
5083654	sim
5941111	sim
7904270	sim
3226080	sim
1512901	sim
1685730	sim
10679419	sim
4845748	sim
8946146	sim
2275409	sim
5115802	sim
29072311	sim
2119652	sim
2480255	sim
3587061	sim
19543055	sim
3373852	sim
3472079	sim
2937897	sim
4253705	sim
843317	sim
18139547	sim
3792522	sim
19221251	sim
3899859	sim
77656	sim
919915	sim
6691656	sim
159487	sim
3793701	sim
440169	sim
1305267	sim
7889762	sim
10820803	sim
4271590	sim
1640068	sim
9069050	sim
6585886	sim
1729873	sim
9553628	sim
6174101	sim
3425216	sim
11472512	sim
12503609	sim
2180854	sim
1080947	sim
4971824	sim
2122305	sim
6181829	sim
8544472	sim
2983061	sim
5082471	sim
20406275	sim
1283056	sim
7225209	sim
4427717	sim
2725632	sim
5844602	sim
6333959	sim
2299605	sim
1338724	sim
14923241	sim
1518882	sim
4619280	sim
4351957	sim
20406480	sim
11579280	sim
8199438	sim
1731603	sim
1530319	sim
3639950	sim
2977541	sim
1430615	sim
13467282	sim
11327229	sim
3511906	sim
4258473	sim
7374492	sim
6814755	sim
17527839	sim
3072529	sim
4268637	sim
6425469	sim
104768	sim
3394125	sim
298122	sim
4393517	sim
2577811	sim
2401331	sim
231057	sim
25050053	sim
626658	sim
4334492	sim
12412386	sim
5792695	sim
984478	sim
6847390	sim
1668240	sim
908501	sim
7178774	sim
14736814	sim
1976847	sim
3378338	sim
1123923	sim
11694981	sim
1199219	sim
282623	sim
5923917	sim
4542544	sim
14564856	sim
2487324	sim
1929319	sim
1557278	sim
16197901	sim
1254282	sim
10384224	sim
3813125	sim
17742691	sim
1442423	sim
1333292	sim
7349923	sim
13738103	sim
296443	sim
453025	sim
21040518	sim
5148262	sim
517645	sim
9550483	sim
1329346	sim
11114571	sim
3178836	sim
63223	sim
5062800	sim
2981111	sim
1187609	sim
3324573	sim
2179944	sim
6050542	sim
1076162	sim
5726670	sim
5621867	sim
1447157	sim
14846769	sim
10874179	sim
9378506	sim
593830	sim
12156650	sim
10157881	sim
921790	sim
1035907	sim
2725929	sim
1392761	sim
2804850	sim
2776401	sim
19275956	sim
3658173	sim
11832719	sim
3222870	sim
10595600	sim
502446	sim
1841786	sim
6388911	sim
4309818	sim
3534880	sim
9969756	sim
4702080	sim
9211378	sim
2783429	sim
4962084	sim
19185772	sim
872062	sim
6406182	sim
6995277	sim
10245976	sim
1619531	sim
11748205	sim
7297313	sim
1990175	sim
10340683	sim
1424918	sim
213883	sim
2465418	sim
2243370	sim
538832	sim
841116	sim
3555000	sim
3433811	sim
2167021	sim
9310905	sim
6861627	sim
4319673	sim
10685029	sim
17800697	sim
1510623	sim
2513884	sim
2065845	sim
4861764	sim
11861283	sim
1593538	sim
4120344	sim
24896241	sim
2506233	sim
9354380	sim
9337055	sim
8869612	sim
8266424	sim
7924855	sim
8614600	sim
1119847	sim
5290625	sim
5704496	sim
2268141	sim
1050170	sim
6146541	sim
2891470	sim
5834851	sim
9516083	sim
7874202	sim
4900343	sim
2504495	sim
1276168	sim
5348143	sim
6931435	sim
5322058	sim
1186144	sim
4342378	sim
7365310	sim
11937989	sim
3242421	sim
1851641	sim
8478893	sim
7598836	sim
3408463	sim
5116992	sim
6885380	sim
4627914	sim
1036234	sim
2747706	sim
7266068	sim
9252747	sim
6621865	sim
6064308	sim
1897731	sim
1937402	sim
5600384	sim
14994903	sim
3026862	sim
5443810	sim
5922785	sim
12432816	sim
3850438	sim
1597116	sim
2588080	sim
14346384	sim
1036016	sim
3222576	sim
2200843	sim
15196775	sim
8915725	sim
501	sim
9231338	sim
11561578	sim
3737898	sim
714220	sim
5217501	sim
8761884	sim
1277887	sim
13157302	sim
17921303	sim
2200244	sim
2936587	sim
1422087	sim
3340405	sim
6213186	sim
720309	sim
5417608	sim
112728	sim
1447513	sim
6906193	sim
4942589	sim
769264	sim
43249210	sim
12282153	sim
1231160	sim
140513	sim
6440500	sim
2876344	sim
803161	sim
2861321	sim
4167127	sim
16906700	sim
11619913	sim
5647758	sim
499914	sim
6864525	sim
1379801	sim
2008265	sim
2458617	sim
4209527	sim
4735414	sim
2197943	sim
9253842	sim
136585	sim
618038	sim
2815359	sim
2204317	sim
14759452	sim
2480288	sim
7748501	sim
10044427	sim
4595307	sim
4075006	sim
8417978	sim
13781839	sim
3770666	sim
4868437	sim
2913971	sim
10786235	sim
6339300	sim
3426928	sim
3626289	sim
8224627	sim
1510468	sim
318095	sim
21297731	sim
10237639	sim
4048507	sim
799629	sim
538757	sim
314598	sim
1819856	sim
1124644	sim
530913	sim
7541579	sim
436052	sim
7586552	sim
17692574	sim
738058	sim
1185540	sim
11071379	sim
7842516	sim
388137	sim
20322140	sim
4244400	sim
13480303	sim
286048	sim
3876732	sim
274077	sim
1513296	sim
4330439	sim
2434864	sim
2743923	sim
3232612	sim
11432624	sim
15499350	sim
812353	sim
4458804	sim
13886993	sim
20248535	sim
847592	sim
3180714	sim
441654	sim
9905239	sim
5170798	sim
4664999	sim
1820463	sim
15369200	sim
3534762	sim
4722336	sim
89588	sim
2153813	sim
5131699	sim
14961403	sim
6327526	sim
1687724	sim
649699	sim
593002	sim
2907574	sim
6220312	sim
2302300	sim
4117091	sim
708321	sim
3921392	sim
5981210	sim
4502777	sim
19561236	sim
5373591	sim
1317625	sim
3328029	sim
558058	sim
3368745	sim
4907659	sim
3124375	sim
10324967	sim
12878235	sim
793994	sim
5059196	sim
554765	sim
2758511	sim
9407997	sim
2090545	sim
1251215	sim
2095100	sim
6439292	sim
3347377	sim
7781277	sim
5889238	sim
2380950	sim
7062691	sim
798187	sim
1341806	sim
10561791	sim
8221218	sim
10172233	sim
2623605	sim
231649	sim
1301898	sim
7369952	sim
10818546	sim
11243465	sim
4045042	sim
3661717	sim
2590734	sim
2147380	sim
310296	sim
6097237	sim
1115775	sim
2914867	sim
13456483	sim
9449316	sim
14130800	sim
1853876	sim
7856821	sim
758905	sim
18802365	sim
589471	sim
3087433	sim
11937836	sim
10518186	sim
9849321	sim
113014	sim
2375456	sim
4244740	sim
899675	sim
11049801	sim
336348	sim
1776765	sim
5271812	sim
2720218	sim
13390808	sim
1878894	sim
596077	sim
4642807	sim
4076021	sim
5987098	sim
126245	sim
4949925	sim
4902169	sim
31289093	sim
8017578	sim
988372	sim
2631050	sim
10144395	sim
11496487	sim
7061207	sim
1895747	sim
7774352	sim
568254	sim
5890687	sim
812183	sim
7429015	sim
357071	sim
6856506	sim
7077828	sim
13179395	sim
3862130	sim
198904	sim
5624721	sim
4161680	sim
2891424	sim
4849533	sim
14667756	sim
2880518	sim
3397542	sim
2318101	sim
3911332	sim
6431540	sim
2840423	sim
6526141	sim
4387547	sim
9208107	sim
10075236	sim
4646814	sim
3151512	sim
8933458	sim
12214382	sim
148548	sim
17497435	sim
3445414	sim
5141356	sim
10638692	sim
1485163	sim
4412961	sim
8181828	sim
149581	sim
2439121	sim
1434889	sim
1679358	sim
12251839	sim
3515310	sim
724523	sim
8174412	sim
5501251	sim
4129251	sim
1702388	sim
683675	sim
3379776	sim
28693172	sim
4849813	sim
9478061	sim
1347555	sim
108816	sim
1050844	sim
7442825	sim
9516970	sim
1733027	sim
260729	sim
6588526	sim
1040520	sim
1468796	sim
10128186	sim
838288	sim
1486656	sim
2632334	sim
30590877	sim
4524689	sim
7589094	sim
1837103	sim
4108841	sim
12334418	sim
12321	sim
1264855	sim
5984604	sim
