Dif	Group
26339097	sim
8464502	sim
5215465	sim
4017667	sim
37882607	sim
18172136	sim
17037222	sim
5303605	sim
5628433	sim
37444400	sim
58647591	sim
71919641	sim
10000386	sim
37286412	sim
26059408	sim
8620977	sim
20672082	sim
50234698	sim
21653012	sim
4990218	sim
26410626	sim
80797604	sim
22689841	sim
31010786	sim
9671125	sim
24301136	sim
7578711	sim
8582925	sim
35212989	sim
22679735	sim
53460610	sim
26494085	sim
5158461	sim
35994843	sim
31497688	sim
10492579	sim
66182012	sim
5777678	sim
2778920	sim
56395481	sim
2330343	sim
20275916	sim
3223636	sim
6065031	sim
18101261	sim
50298743	sim
27874989	sim
21984699	sim
4949320	sim
97336057	sim
12833459	sim
14560115	sim
27122795	sim
37809903	sim
6189904	sim
8342839	sim
60293297	sim
58423819	sim
17322135	sim
23600219	sim
24840344	sim
30025118	sim
30597502	sim
47403805	sim
54862380	sim
28520317	sim
14109112	sim
38831475	sim
10105785	sim
13864470	sim
7401550	sim
66341372	sim
24284447	sim
1545905	sim
602634	sim
13190280	sim
4335858	sim
20689606	sim
31770685	sim
43596978	sim
21760826	sim
21792759	sim
59961211	sim
4184099	sim
11983788	sim
52327062	sim
22005419	sim
16927321	sim
39736290	sim
42939225	sim
19282264	sim
77013818	sim
26954660	sim
15685782	sim
4007994	sim
26908666	sim
6230509	sim
98819307	sim
19439550	sim
13191316	sim
24962462	sim
6067879	sim
58900639	sim
49177625	sim
26442078	sim
20670177	sim
31186703	sim
43506977	sim
11711548	sim
23102277	sim
39759388	sim
3497540	sim
15265150	sim
3899135	sim
22190805	sim
5024210	sim
36057091	sim
7016487	sim
69574785	sim
12232112	sim
44230382	sim
4350516	sim
37533851	sim
23829654	sim
18884327	sim
1576105	sim
45723220	sim
33497498	sim
4188114	sim
37468023	sim
15347009	sim
8044801	sim
35188465	sim
2358257	sim
17341574	sim
20645552	sim
6733845	sim
12422647	sim
72581242	sim
17028260	sim
30873103	sim
37181717	sim
1326827	sim
16451124	sim
3666097	sim
17244991	sim
40444675	sim
90851833	sim
27560720	sim
11274819	sim
2597753	sim
39075049	sim
49886569	sim
25191505	sim
20050043	sim
41431834	sim
42479980	sim
53405347	sim
4247359	sim
72972923	sim
9767581	sim
4299544	sim
44232002	sim
6429870	sim
13945955	sim
17510344	sim
52001835	sim
23866634	sim
47548198	sim
21527813	sim
26050966	sim
2864159	sim
12417943	sim
70912708	sim
50250373	sim
103060526	sim
9424912	sim
8692635	sim
13986325	sim
18864216	sim
11753621	sim
54694016	sim
11279286	sim
24603530	sim
28454965	sim
10031397	sim
67831966	sim
13028599	sim
10946569	sim
59645114	sim
33663810	sim
49023217	sim
1637025	sim
13244056	sim
39150370	sim
19124684	sim
33849600	sim
19631197	sim
13265300	sim
8610387	sim
52414258	sim
29042325	sim
42019358	sim
13615946	sim
47462493	sim
24503830	sim
32855421	sim
26673800	sim
45211512	sim
3497416	sim
30371826	sim
23492462	sim
751491	sim
22218460	sim
53228676	sim
5144483	sim
85496240	sim
9411515	sim
2205981	sim
44390398	sim
15743100	sim
9736738	sim
5637701	sim
53361701	sim
937471	sim
20889950	sim
36400463	sim
16135182	sim
65913435	sim
26090125	sim
29307620	sim
4979149	sim
339207	sim
52347445	sim
63822747	sim
65340681	sim
10739067	sim
7516207	sim
36960925	sim
23959131	sim
37125364	sim
6509657	sim
78619770	sim
22053261	sim
15493747	sim
57958658	sim
9148119	sim
11048963	sim
55365685	sim
18574985	sim
2679824	sim
17256513	sim
9991935	sim
5960202	sim
68422100	sim
6646231	sim
16392403	sim
29404813	sim
14365831	sim
4296292	sim
99108136	sim
619653	sim
12608041	sim
63026572	sim
11270102	sim
11410388	sim
16999606	sim
46015038	sim
36495785	sim
6582948	sim
31897547	sim
17811779	sim
42770800	sim
21628477	sim
36415033	sim
36831616	sim
54148546	sim
23270479	sim
24053233	sim
2345235	sim
17685563	sim
77921759	sim
4189695	sim
36596910	sim
10095919	sim
18114263	sim
4313086	sim
13643819	sim
28245963	sim
61645781	sim
4213174	sim
61405896	sim
3513372	sim
14806360	sim
23707	sim
3904993	sim
12527979	sim
110662912	sim
11983763	sim
37212216	sim
54469015	sim
20354517	sim
8942772	sim
46710040	sim
31938747	sim
19524311	sim
31038043	sim
21579214	sim
5234869	sim
18754324	sim
26869222	sim
3200864	sim
89575369	sim
55014637	sim
2110685	sim
29216601	sim
4916920	sim
63003814	sim
28212617	sim
50113961	sim
28451863	sim
33769366	sim
432697	sim
17875196	sim
3856901	sim
50468063	sim
71874138	sim
89019525	sim
13226017	sim
14355807	sim
16770008	sim
3341927	sim
12866642	sim
9864148	sim
58915495	sim
482487	sim
35024845	sim
2838025	sim
9844316	sim
11549840	sim
79054162	sim
5293154	sim
25109891	sim
3793132	sim
28741702	sim
23315819	sim
6445136	sim
75646500	sim
63372148	sim
203078	sim
2531278	sim
11538886	sim
55913302	sim
4207349	sim
49818444	sim
25790010	sim
46972216	sim
332533	sim
35317718	sim
17670925	sim
10750207	sim
29047092	sim
15346692	sim
10346036	sim
5960175	sim
44564073	sim
2817764	sim
30116736	sim
18134717	sim
48707316	sim
33331406	sim
20766288	sim
81776451	sim
25986582	sim
15239969	sim
27838035	sim
28802223	sim
36041593	sim
46492020	sim
18076709	sim
44066162	sim
11965600	sim
40128738	sim
2081857	sim
22100280	sim
733539	sim
106650840	sim
10271485	sim
8926590	sim
78748004	sim
29675338	sim
10032702	sim
701443	sim
24440278	sim
23150189	sim
8347253	sim
34609742	sim
4899223	sim
29822184	sim
28097366	sim
102582908	sim
3693482	sim
12126749	sim
2367047	sim
30661728	sim
39061495	sim
34433011	sim
49701107	sim
18630855	sim
4644978	sim
40926722	sim
23767845	sim
28597020	sim
85939675	sim
10156371	sim
2813404	sim
49060466	sim
62595644	sim
2533821	sim
3393360	sim
8283434	sim
28855795	sim
39008249	sim
12494509	sim
27048364	sim
82325862	sim
7391264	sim
37889270	sim
43635312	sim
8750320	sim
10515711	sim
10988541	sim
8822621	sim
60418148	sim
37452466	sim
32948881	sim
68360824	sim
27003567	sim
25381276	sim
13518689	sim
13810440	sim
43075065	sim
76626850	sim
13496476	sim
5961650	sim
15733986	sim
48177362	sim
4982007	sim
12654018	sim
8888814	sim
47518087	sim
42623836	sim
58786649	sim
17197438	sim
29749487	sim
5832438	sim
10384470	sim
53607351	sim
39283905	sim
1724451	sim
1635955	sim
13447320	sim
54901988	sim
26768396	sim
4139442	sim
27956909	sim
5588012	sim
14950310	sim
46705950	sim
10929872	sim
42768147	sim
21597052	sim
13164775	sim
4366728	sim
12753037	sim
18093088	sim
28724252	sim
68080311	sim
1948589	sim
16374328	sim
23473573	sim
21802337	sim
67145962	sim
884743	sim
34444943	sim
2198042	sim
80413658	sim
26906051	sim
52656610	sim
626121	sim
869764	sim
4530168	sim
30846148	sim
191365	sim
55227197	sim
43679269	sim
3198887	sim
15048286	sim
45469673	sim
3331106	sim
3885089	sim
215262	sim
39530604	sim
5043244	sim
8863887	sim
6120802	sim
19592616	sim
3880599	sim
48889502	sim
18714540	sim
45113400	sim
14286970	sim
64198886	sim
5839785	sim
11876653	sim
13741218	sim
75470112	sim
22354152	sim
17560974	sim
23444595	sim
15895561	sim
27626118	sim
40785704	sim
7561248	sim
18468823	sim
30451376	sim
25021002	sim
101670144	sim
5084364	sim
7466613	sim
1835076	sim
23074034	sim
7324540	sim
24704293	sim
10609584	sim
18788443	sim
15219203	sim
5305076	sim
48075232	sim
629244	sim
55476393	sim
3069094	sim
80111518	sim
4368954	sim
57161632	sim
28466274	sim
24569823	sim
14859861	sim
28865913	sim
6270362	sim
36953704	sim
8302425	sim
49807844	sim
13475261	sim
48375936	sim
81531837	sim
16873584	sim
4587062	sim
35986960	sim
19718620	sim
13095285	sim
22672897	sim
21907448	sim
15833539	sim
44405938	sim
38641145	sim
7292323	sim
6027228	sim
8382335	sim
38725630	sim
36486400	sim
49075908	sim
10933104	sim
58012535	sim
29663856	sim
40361599	sim
777774	sim
12355250	sim
8805284	sim
40230492	sim
6723596	sim
17986777	sim
43032165	sim
1769431	sim
37115705	sim
13644562	sim
51683806	sim
50039334	sim
39395829	sim
1980224	sim
44687619	sim
4219554	sim
18179935	sim
16963248	sim
46787291	sim
1204037	sim
66428940	sim
64234582	sim
2426902	sim
10809430	sim
58916745	sim
4647809	sim
24788996	sim
43014760	sim
21752444	sim
25624444	sim
35887516	sim
65595955	sim
20495472	sim
6296376	sim
19973947	sim
16726446	sim
88330915	sim
7294232	sim
21455231	sim
21160452	sim
57014347	sim
23867465	sim
6844970	sim
25816360	sim
68077203	sim
21218499	sim
18740003	sim
45523772	sim
17518680	sim
1034357	sim
8565989	sim
35214419	sim
33635649	sim
14978725	sim
3963215	sim
10708347	sim
41104131	sim
3147533	sim
51659408	sim
25569528	sim
4745826	sim
52161991	sim
29979247	sim
3588330	sim
52453932	sim
19660966	sim
250591	sim
40047528	sim
26677106	sim
49438016	sim
5816798	sim
33486114	sim
31350195	sim
6135658	sim
3988361	sim
16717627	sim
16355418	sim
22521473	sim
27712104	sim
18949920	sim
12655532	sim
7439216	sim
62679214	sim
29830556	sim
28385883	sim
68729916	sim
20780577	sim
16779708	sim
5172268	sim
17982628	sim
68995153	sim
23677685	sim
15686153	sim
35506771	sim
4428591	sim
60781659	sim
54379268	sim
20019600	sim
9568161	sim
15035484	sim
57470132	sim
15329932	sim
21098033	sim
70706909	sim
21108789	sim
15284367	sim
37006093	sim
63062519	sim
14106033	sim
35723246	sim
1837072	sim
28011633	sim
12149434	sim
44190152	sim
2409031	sim
24108981	sim
5040166	sim
37089762	sim
17912159	sim
24854124	sim
64258115	sim
35644451	sim
20665960	sim
68742740	sim
1906148	sim
12031881	sim
16077666	sim
38550256	sim
18618093	sim
50545302	sim
24660637	sim
38273689	sim
13868213	sim
1065609	sim
41505192	sim
87911166	sim
15648740	sim
33740019	sim
11831433	sim
73863504	sim
86384	sim
26781895	sim
37686709	sim
5874813	sim
29537614	sim
9161555	sim
36199454	sim
3486725	sim
32231660	sim
35887816	sim
75540323	sim
9064016	sim
26746686	sim
32267775	sim
35283615	sim
86657800	sim
35367552	sim
30743273	sim
3356933	sim
25562352	sim
46933551	sim
51310127	sim
4333534	sim
37708281	sim
14082276	sim
52702351	sim
2767020	sim
14022884	sim
44167557	sim
24062440	sim
37684923	sim
30900553	sim
20859955	sim
25287177	sim
41233443	sim
20348183	sim
14185182	sim
8587423	sim
36228319	sim
18873461	sim
20984224	sim
8409391	sim
58486287	sim
14127217	sim
23617639	sim
17676981	sim
8512031	sim
27205780	sim
17070000	sim
4913049	sim
32813986	sim
95662737	sim
10821914	sim
15634777	sim
11980124	sim
11028754	sim
58421832	sim
8565004	sim
33210546	sim
48595801	sim
15476165	sim
45209350	sim
29524677	sim
85953214	sim
3726690	sim
32503561	sim
15749106	sim
1254895	sim
62593204	sim
10346298	sim
1304722	sim
37266637	sim
3983043	sim
10581655	sim
42574020	sim
26448570	sim
7655659	sim
38126459	sim
3980441	sim
29048959	sim
44375644	sim
46898129	sim
19026299	sim
28650799	sim
4621950	sim
36444839	sim
6873694	sim
13974910	sim
10931737	sim
1128139	sim
35002200	sim
3598654	sim
33000164	sim
105068648	sim
4959893	sim
39192051	sim
50183814	sim
16585051	sim
20924578	sim
37783012	sim
25979152	sim
21718163	sim
52439376	sim
35000495	sim
12829704	sim
22544017	sim
900704	sim
67944224	sim
16637764	sim
42640354	sim
18309266	sim
53003477	sim
32603610	sim
23028884	sim
26565152	sim
3840467	sim
29238903	sim
264386	sim
74008054	sim
6102827	sim
41688227	sim
13775722	sim
88839945	sim
56057363	sim
3035068	sim
837347	sim
31177674	sim
8169425	sim
51033040	sim
2824610	sim
61644624	sim
802527	sim
31916062	sim
89696665	sim
12494339	sim
102331519	sim
3532608	sim
9564667	sim
5517960	sim
51987303	sim
55165555	sim
8742842	sim
27913577	sim
24754285	sim
2898892	sim
38557618	sim
6268146	sim
6703715	sim
15568371	sim
44146107	sim
4687278	sim
16661427	sim
67462481	sim
2997766	sim
28524706	sim
17957816	sim
18985985	sim
61239212	sim
41381115	sim
11178336	sim
12547660	sim
25140703	sim
16889208	sim
5642022	sim
19804107	sim
5404072	sim
45179996	sim
33523264	sim
3973031	sim
11561549	sim
32228749	sim
21911759	sim
70757631	sim
36385504	sim
2467995	sim
9881896	sim
54009302	sim
66582636	sim
2090483	sim
39629070	sim
13631894	sim
44137232	sim
18363136	sim
25721881	sim
10372473	sim
55554878	sim
17558817	sim
2475074	sim
33637025	sim
22926188	sim
68465665	sim
13850186	sim
45104525	sim
11066727	sim
40052126	sim
23665485	sim
45621493	sim
31475549	sim
50650544	sim
27553060	sim
75324947	sim
5260886	sim
2602877	sim
65239112	sim
15334456	sim
13561402	sim
9072824	sim
59133272	sim
15892416	sim
25522620	sim
30950494	sim
4541858	sim
27203822	sim
23011827	sim
99559174	sim
64539437	sim
30696816	sim
27729424	sim
1893229	sim
42122027	sim
58547577	sim
24187987	sim
6507886	sim
51417128	sim
30287289	sim
2100944	sim
28689319	sim
47523295	sim
38313454	sim
53595129	sim
3185996	sim
13050497	sim
57189193	sim
37722536	sim
3170721	sim
6443271	sim
3617897	sim
30275303	sim
864382	sim
4474668	sim
7254302	sim
15766613	sim
10450870	sim
31819675	sim
11304078	sim
7438066	sim
40890030	sim
103923554	sim
6635307	sim
30280814	sim
16746721	sim
25767827	sim
39134529	sim
17361725	sim
43198306	sim
10136945	sim
11476137	sim
17078225	sim
28508052	sim
21248678	sim
11536914	sim
32380416	sim
44234958	sim
4285260	sim
35871596	sim
21764005	sim
21956637	sim
19205600	sim
26472446	sim
24367100	sim
32087761	sim
9984074	sim
5306727	sim
14794264	sim
104299666	sim
701722	sim
1068372	sim
1512557	sim
58008477	sim
33312795	sim
12216763	sim
13298031	sim
17018455	sim
62866088	sim
28603053	sim
1933217	sim
17300790	sim
84371264	sim
36174692	sim
9578899	sim
15837235	sim
58967479	sim
39350753	sim
20026619	sim
3615054	sim
2683259	sim
37196752	sim
39711656	sim
16578170	sim
6913646	sim
54592199	sim
14248856	sim
9205348	sim
37246079	sim
24339947	sim
38315098	sim
1273286	sim
1694576	sim
32644848	sim
35210094	sim
4844556	sim
27064351	sim
4645734	sim
12612286	sim
73036791	sim
5577803	sim
5019471	sim
7637293	sim
71368430	sim
66267606	sim
72619240	sim
5217947	sim
6768714	sim
9291298	sim
53565438	sim
19106340	sim
20632200	sim
46200398	sim
3165855	sim
2061978	sim
8932861	sim
60328880	sim
30512581	sim
45254646	sim
1516470	sim
37823014	sim
16388385	sim
34825456	sim
29320612	sim
5866443	sim
28817578	sim
30547883	sim
13789637	sim
28918184	sim
21113664	sim
24103555	sim
1221864	sim
51980424	sim
37021068	sim
26180212	sim
18278256	sim
26436649	sim
20466183	sim
3107975	sim
4436634	sim
1056239	sim
47601375	sim
34455786	sim
931585	sim
38335111	sim
5365637	sim
4943477	sim
43154700	sim
23687839	sim
4326108	sim
7931560	sim
76853182	sim
11182214	sim
10333700	sim
93360762	sim
12185166	sim
15562530	sim
14807154	sim
1925919	sim
46832212	sim
19615888	sim
5185413	sim
22841074	sim
63503125	sim
68061212	sim
15926555	sim
11296781	sim
19119599	sim
21474270	sim
70946989	sim
8940125	sim
34302289	sim
10218847	sim
36285232	sim
21129447	sim
53166655	sim
24757196	sim
32232976	sim
13127265	sim
43752387	sim
4367505	sim
30033906	sim
51520399	sim
62882851	sim
21223923	sim
43689386	sim
12538651	sim
25885565	sim
47189621	sim
9344224	sim
43812766	sim
1005004	sim
99888277	sim
673325	sim
2051850	sim
35534220	sim
27560731	sim
6271749	sim
20829123	sim
88284068	sim
96831703	sim
500749	sim
2920281	sim
1679085	sim
12909771	sim
7968106	sim
1791241	sim
31399955	sim
10704440	sim
56961924	sim
12241331	sim
20428753	sim
12507579	sim
65362865	sim
6749778	sim
60121739	sim
17780058	sim
16643794	sim
61287504	sim
17380864	sim
1970541	sim
2924226	sim
2195306	sim
30846313	sim
57398300	sim
31037298	sim
28569263	sim
1126943	sim
7951744	sim
40534289	sim
38897783	sim
10714108	sim
13540908	sim
74485004	sim
12071753	sim
32252173	sim
81589	sim
11770583	sim
19444776	sim
26259092	sim
13839208	sim
88088778	sim
848421	sim
6228286	sim
11767497	sim
31318846	sim
6370529	sim
50601526	sim
30695183	sim
23623485	sim
18338891	sim
2591679	sim
99932078	sim
30849262	sim
2125059	sim
2227144	sim
13649086	sim
21363832	sim
38733324	sim
11998107	sim
1180444	sim
3193023	sim
12402798	sim
27865067	sim
32565783	sim
17565786	sim
41584406	sim
21898553	sim
13013680	sim
1051817	sim
17043723	sim
20294256	sim
17987264	sim
1695367	sim
14935612	sim
61281694	sim
71161998	sim
4596066	sim
8285385	sim
37011290	sim
11200812	sim
5934558	sim
52219044	sim
28201051	sim
35175324	sim
15391525	sim
2123985	sim
2780700	sim
32008939	sim
1907410	sim
25940801	sim
61064995	sim
32288139	sim
40617205	sim
10862589	sim
7246557	sim
12475354	sim
31244375	sim
13419301	sim
27003081	sim
24937778	sim
16802628	sim
39577242	sim
18155022	sim
25316656	sim
44709071	sim
13807720	sim
53334446	sim
7417779	sim
3773492	sim
31709443	sim
46623419	sim
24432118	sim
8836096	sim
12733075	sim
60306377	sim
28511604	sim
70908536	sim
43206253	sim
1970366	sim
72186209	sim
5041975	sim
57001188	sim
9574008	sim
27310948	sim
8879343	sim
3370308	sim
36590338	sim
1716294	sim
4029200	sim
60045705	sim
35252222	sim
4594386	sim
27123720	sim
29164197	sim
24811651	sim
51231293	sim
17245633	sim
1792093	sim
6642639	sim
16287669	sim
85661008	sim
24319796	sim
13140888	sim
8813952	sim
60118370	sim
4826961	sim
48533968	sim
35596080	sim
45176386	sim
41952640	sim
7222938	sim
36923750	sim
20488605	sim
4654842	sim
23493758	sim
10787934	sim
21014230	sim
69988389	sim
27685605	sim
14191294	sim
43961739	sim
764674	sim
50151469	sim
1871950	sim
40445299	sim
5941346	sim
28897415	sim
28595080	sim
30443183	sim
11690082	sim
12563675	sim
67276356	sim
20966102	sim
16643962	sim
4949759	sim
17401657	sim
28052723	sim
70775227	sim
12603900	sim
24885356	sim
60375989	sim
14494107	sim
8260990	sim
19909884	sim
14766856	sim
24737278	sim
29361128	sim
4005985	sim
33260578	sim
16805808	sim
2272198	sim
7759609	sim
44449776	sim
29671973	sim
2112399	sim
29925707	sim
41306615	sim
50873237	sim
2544355	sim
28120408	sim
10076806	sim
48060470	sim
57405135	sim
5544880	sim
40076222	sim
11290909	sim
26972858	sim
1205623	sim
48296142	sim
17307612	sim
345087	sim
74918246	sim
18836291	sim
14061793	sim
1743809	sim
11787576	sim
7845396	sim
65694354	sim
20823597	sim
15568339	sim
2862641	sim
16812670	sim
25952379	sim
7210761	sim
21215870	sim
914609	sim
44513438	sim
32548269	sim
1176870	sim
58199092	sim
7734356	sim
12054280	sim
33928635	sim
21559776	sim
14846118	sim
15850998	sim
31254302	sim
75304086	sim
1266150	sim
25714993	sim
7211935	sim
29974442	sim
33509003	sim
9095770	sim
10499622	sim
17630847	sim
52517093	sim
80639356	sim
215138	sim
4559737	sim
9801110	sim
34349870	sim
59790294	sim
35871834	sim
23317228	sim
26953614	sim
31089947	sim
26894230	sim
46329692	sim
20535081	sim
61371223	sim
2020539	sim
41342774	sim
35303663	sim
25679683	sim
7597338	sim
11923545	sim
16741212	sim
35383387	sim
71266739	sim
5323665	sim
67994985	sim
40678495	sim
6476910	sim
2283448	sim
5337120	sim
51637422	sim
19365379	sim
37466817	sim
4237997	sim
18207319	sim
1662324	sim
57063905	sim
5184111	sim
33091378	sim
9852047	sim
66699871	sim
35474061	sim
65238328	sim
15249667	sim
1168350	sim
19838566	sim
2345523	sim
25867779	sim
74501651	sim
101336013	sim
5878479	sim
17249280	sim
22999361	sim
62857112	sim
22284219	sim
18937982	sim
15464026	sim
45870680	sim
4243994	sim
31790637	sim
664968	sim
6998646	sim
10031471	sim
876180	sim
27188043	sim
14381272	sim
9840041	sim
57428088	sim
4035688	sim
76397582	sim
12795060	sim
6497749	sim
31746342	sim
12253	sim
1084053	sim
53968439	sim
13142796	sim
27617839	sim
5246769	sim
19584352	sim
54566978	sim
32057280	sim
3377271	sim
100077771	sim
2530857	sim
59926815	sim
632563	sim
23378717	sim
30623757	sim
18630294	sim
25342942	sim
3605231	sim
86059755	sim
136860	sim
38510357	sim
32749538	sim
47944563	sim
45941637	sim
3711164	sim
38511216	sim
24682961	sim
8146585	sim
83485710	sim
1162165	sim
52544747	sim
11368996	sim
39032294	sim
76711300	sim
22015241	sim
71739412	sim
2799472	sim
8354278	sim
35794601	sim
8659433	sim
76361927	sim
9858359	sim
2859159	sim
65234823	sim
11431466	sim
9531554	sim
24703360	sim
3102139	sim
16095339	sim
16320151	sim
15329518	sim
89083281	sim
826139	sim
6363678	sim
14064961	sim
91563164	sim
5782239	sim
309141	sim
24613297	sim
6299589	sim
18823077	sim
22649731	sim
15134592	sim
2004440	sim
38530476	sim
14498802	sim
3729291	sim
41272372	sim
70408179	sim
30107711	sim
6737327	sim
2116847	sim
58967662	sim
26132265	sim
608337	sim
15875799	sim
66900923	sim
17278672	sim
16839932	sim
8083072	sim
20142162	sim
9682523	sim
37644146	sim
22939021	sim
71819996	sim
37897892	sim
20629758	sim
24299988	sim
1724693	sim
1267496	sim
82987256	sim
19231622	sim
8696826	sim
6226210	sim
6953028	sim
8705670	sim
632722	sim
44059676	sim
43083873	sim
54138139	sim
14953121	sim
30721646	sim
12243973	sim
49647645	sim
7572719	sim
53403815	sim
10123786	sim
62146495	sim
45899045	sim
5355460	sim
18804793	sim
7130324	sim
5070763	sim
48222249	sim
8448880	sim
15177441	sim
27773472	sim
18902440	sim
17820769	sim
6111427	sim
4682379	sim
38959915	sim
32305298	sim
66485641	sim
48915595	sim
7805879	sim
18933971	sim
12902384	sim
21028839	sim
67304401	sim
21842459	sim
12175850	sim
8235265	sim
14540227	sim
58197148	sim
44857558	sim
27452587	sim
22076219	sim
3999708	sim
43171078	sim
21173860	sim
1680452	sim
47195852	sim
23216558	sim
33305971	sim
47283432	sim
10408727	sim
68447930	sim
4589862	sim
45959367	sim
8671166	sim
27877537	sim
25547595	sim
27828294	sim
64459384	sim
41193482	sim
11584590	sim
24177896	sim
39130434	sim
23206576	sim
20351956	sim
30349160	sim
23253837	sim
16658208	sim
5633357	sim
12396636	sim
38577600	sim
16710074	sim
53847757	sim
29120831	sim
10005337	sim
47839295	sim
42873859	sim
4278269	sim
16718126	sim
11276927	sim
31983946	sim
68497468	sim
34564519	sim
11692847	sim
1054696	sim
68183552	sim
3848380	sim
8986084	sim
60358124	sim
14402236	sim
39761278	sim
35786102	sim
28422932	sim
5376137	sim
20350585	sim
25806018	sim
29149937	sim
814340	sim
2953231	sim
13212943	sim
59816661	sim
19117054	sim
26372008	sim
60805852	sim
15625669	sim
21818167	sim
24593604	sim
10817990	sim
3511592	sim
115565819	sim
8018801	sim
29658105	sim
41244815	sim
20569197	sim
45436463	sim
34568243	sim
93143801	sim
9085728	sim
2990301	sim
10218642	sim
28527480	sim
43063261	sim
39790173	sim
44437953	sim
17864416	sim
7510040	sim
36501551	sim
51602216	sim
15820379	sim
2882913	sim
30929355	sim
15275249	sim
40244973	sim
25682851	sim
33258298	sim
80370096	sim
5652487	sim
22206243	sim
23901540	sim
12149572	sim
33087616	sim
42241175	sim
5944237	sim
67597299	sim
19542423	sim
16082075	sim
12514352	sim
65989231	sim
16389214	sim
19234243	sim
31718839	sim
83881775	sim
15365581	sim
6460008	sim
22394781	sim
17500688	sim
16443114	sim
40516834	sim
43706540	sim
44443206	sim
44772306	sim
40085741	sim
3627417	sim
39270896	sim
15779822	sim
72388624	sim
23310115	sim
40763038	sim
66496713	sim
8231838	sim
4132142	sim
28074183	sim
5665632	sim
2020471	sim
17615581	sim
14464813	sim
35376217	sim
18396333	sim
21341319	sim
3407764	sim
29255769	sim
8143596	sim
85916502	sim
9303350	sim
8552318	sim
53490003	sim
39340888	sim
10871457	sim
14568557	sim
6970059	sim
24348419	sim
2513329	sim
22404268	sim
30758212	sim
61831881	sim
32120920	sim
99960050	sim
6989774	sim
6036994	sim
13462156	sim
34634010	sim
23849739	sim
47082107	sim
3952053	sim
42084370	sim
13987588	sim
14447043	sim
8260275	sim
38358355	sim
51830707	sim
3681466	sim
27972464	sim
30842486	sim
14576016	sim
12186067	sim
5131636	sim
52700745	sim
7762126	sim
48810468	sim
5570987	sim
73151702	sim
34872117	sim
10029327	sim
8962099	sim
24560562	sim
20682503	sim
31855020	sim
27953955	sim
39433344	sim
41931313	sim
11090399	sim
39812820	sim
35212306	sim
48307485	sim
8035745	sim
39426376	sim
23326309	sim
16388076	sim
9859024	sim
20573825	sim
352091	sim
22449314	sim
49040434	sim
76835911	sim
11400900	sim
34327995	sim
4082592	sim
27730544	sim
5118620	sim
24723869	sim
61805597	sim
22702747	sim
30621746	sim
27759339	sim
5319188	sim
78169870	sim
43115528	sim
24180978	sim
1991653	sim
14347615	sim
2071848	sim
19748632	sim
41144463	sim
9491527	sim
11435503	sim
63283878	sim
14288239	sim
25763747	sim
33351090	sim
525418	sim
92881305	sim
38438306	sim
5320044	sim
47032589	sim
20334641	sim
18416915	sim
16910216	sim
67390358	sim
48628255	sim
3340542	sim
8111395	sim
16646946	sim
38933907	sim
21252263	sim
14013076	sim
38172336	sim
36376703	sim
1901044	sim
25473322	sim
62204002	sim
13999785	sim
8120869	sim
7461759	sim
63607807	sim
56689586	sim
47094301	sim
39484471	sim
29999184	sim
16817241	sim
18887324	sim
46049862	sim
5149164	sim
67647165	sim
43677704	sim
9981704	sim
17782462	sim
21764891	sim
3972228	sim
32929405	sim
27415597	sim
61244653	sim
48610113	sim
23981770	sim
29717770	sim
7847390	sim
47789509	sim
6323554	sim
10645764	sim
66996524	sim
4669681	sim
34569541	sim
10802289	sim
102973863	sim
3990710	sim
106543777	sim
9937282	sim
9360973	sim
2144087	sim
70099339	sim
48552475	sim
11814028	sim
7133963	sim
51962805	sim
14995007	sim
15572323	sim
57438093	sim
21594700	sim
29838570	sim
4519455	sim
17607315	sim
34037357	sim
49154836	sim
1929289	sim
83168358	sim
13223039	sim
9203597	sim
52344195	sim
22027579	sim
22634921	sim
42480872	sim
41722088	sim
35149138	sim
36890526	sim
399500	sim
53200210	sim
30496982	sim
25048395	sim
62607976	sim
12647322	sim
1593689	sim
13032171	sim
82970177	sim
58241723	sim
14338673	sim
23451361	sim
7132659	sim
74324898	sim
11434608	sim
61951687	sim
2713694	sim
49022959	sim
7841343	sim
20730837	sim
2325669	sim
94046920	sim
11666073	sim
46101962	sim
66029605	sim
21367405	sim
23314724	sim
1090548	sim
16065934	sim
61340465	sim
3314592	sim
104250284	sim
11612504	sim
21338191	sim
9148743	sim
24225263	sim
19387071	sim
8866177	sim
20772257	sim
9630605	sim
6670436	sim
14163069	sim
780539	sim
27857697	sim
2649556	sim
61435277	sim
36730886	sim
15108097	sim
48861851	sim
6209406	sim
70305562	sim
9391477	sim
35390720	sim
2830964	sim
3906066	sim
8839663	sim
11720065	sim
4689623	sim
3297098	sim
61940745	sim
5397204	sim
11286977	sim
15938339	sim
20593744	sim
21250172	sim
43820643	sim
25902784	sim
23912682	sim
10895465	sim
39280402	sim
1754390	sim
7156829	sim
107301656	sim
12788913	sim
9433405	sim
67473118	sim
78568	sim
2987394	sim
22754113	sim
22885985	sim
35084	sim
44785270	sim
48652006	sim
2270107	sim
1851095	sim
44077777	sim
40886081	sim
29422820	sim
16814516	sim
2496944	sim
10829868	sim
9620199	sim
28280625	sim
262993	sim
28645301	sim
11231685	sim
17620586	sim
66501428	sim
15885243	sim
15644560	sim
1522745	sim
39048880	sim
57105586	sim
17592326	sim
528791	sim
